Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Samsung,SM841 mSATA 128GB,524,72,396,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,525,72,704,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,526,72,4934,https://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,SSD7CS900-240-RB,PNY,CS900 240GB,527,72,6176,https://ssd.userbenchmark.com/SpeedTest/180142/PNY-CS900-240GB-SSD
SSD,,Samsung,SM841N mSATA 128GB,528,71.9,64,https://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,529,71.8,9985,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,AS511S3-240GM-C,Adata,S511 240GB,530,71.8,38,https://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,531,71.8,160,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,,Liteonit,L8T-128L6G-HP 128GB,532,71.8,182,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,533,71.8,942,https://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,534,71.7,138,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,535,71.6,1704,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,536,71.6,436,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,ST120HM000,Seagate,600 120GB,537,71.5,376,https://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,,Toshiba,THNSNH256G8NT 256GB,538,71.5,188,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,539,71.4,2423,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,540,71.3,45736,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,541,71.3,34,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,542,71.3,234,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,MZ-7PC512B/WW,Samsung,830 512GB,543,71.1,775,https://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,SHFS37A/240G,HyperX,Fury 240GB,544,71.1,14365,https://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,TS240GSSD220S,Transcend,SSD220 240GB,545,71.1,3522,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,546,71,543,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,547,70.9,6241,https://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,,Samsung,SM841N mSATA 512GB,548,70.9,211,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,,Liteonit,LCT-512M3S 512GB,549,70.9,83,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,550,70.9,782,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD
SSD,TS128GSSD370,Transcend,SSD370 128GB,551,70.8,1674,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,552,70.5,87,https://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,,Liteonit,LMT-256M6M-HP 256GB,553,70.5,170,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,554,70.5,564,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,HDTS712XZSTA,Toshiba,Q300 120GB,555,70.4,1116,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,HDTS712EZSTA,Toshiba,Q300 120GB,555,70.4,1116,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,556,70.3,71,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,557,70.3,993,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,558,70.3,393,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,559,70.2,267,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,560,70.2,1853,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,MKNSSDCR240GB-DX,Mushkin,Chronos Deluxe 240GB,561,70.2,903,https://ssd.userbenchmark.com/Mushkin-Chronos-Deluxe-240GB/Rating/1820
SSD,TS256GSSD720,Transcend,SD720 256GB,562,70.2,145,https://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,563,70.1,37,https://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,,Samsung,PM810 2.5" 7mm 256GB,564,70,7,https://ssd.userbenchmark.com/SpeedTest/1708/SAMSUNG-SSD-PM810-25--7mm-256GB
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,565,69.9,746,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,,Samsung,SM841 mSATA 512GB,566,69.9,350,https://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,MZ-7PC256B/WW,Samsung,830 256GB,567,69.9,11762,https://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,,Samsung,MZMTE512HMHP-00000 512GB,568,69.8,196,https://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,569,69.8,75,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,570,69.8,32,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,,Liteonit,LMT-128M6M mSATA 128GB,571,69.7,759,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,572,69.7,392,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,573,69.7,413,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,ASU650SS-240GT-C,Adata,SU650 240GB,574,69.6,7457,https://ssd.userbenchmark.com/SpeedTest/351933/ADATA-SU650
SSD,,Adata,S510 120GB,575,69.5,268,https://ssd.userbenchmark.com/SpeedTest/1908/ADATA-SSD-S510-120GB
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,576,69.4,991,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,,Liteonit,LMT-128M6M 128GB,577,69.3,475,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,MZ-7TD250BW,Samsung,840 250GB,578,69.2,17725,https://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,579,69.2,2671,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,580,69.2,796,https://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,SH100S3/120G,Kingston,HyperX 120GB,581,69.1,1525,https://ssd.userbenchmark.com/SpeedTest/1716/KINGSTON-SH100S3120G
SSD,,Team,XS3 SSD 240GB,582,69.1,17,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,583,69.1,6833,https://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,HG5D,Toshiba,HG5d SATA M.2 128GB,584,68.9,215,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,584,68.9,215,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,,Team,L3 SSD 240GB,585,68.8,273,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,586,68.8,104,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,586,68.8,104,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,,OCZ,AGILITY4 128GB,587,68.8,412,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,SMS200S3/120G,Kingston,SSDNow mS200 mSATA 120GB,588,68.5,451,https://ssd.userbenchmark.com/SpeedTest/536/KINGSTON-SMS200S3120G
SSD,,Toshiba,THNSNF128GMCS 128GB,589,68.5,736,https://ssd.userbenchmark.com/SpeedTest/1596/TOSHIBA-THNSNF128GMCS
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,590,68.4,285,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB
SSD,SSDSC2BF180A4L,Intel,SSD Pro 1500 Series 180GB,591,68.3,3132,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SSDSC2BF180A401,Intel,SSD Pro 1500 Series 180GB,591,68.3,3132,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SDSSDX-120G-G25,SanDisk,Extreme 120GB,592,68.1,4185,https://ssd.userbenchmark.com/SpeedTest/1102/SanDisk-SDSSDX120GG25
SSD,TRN100-25SAT3-240G,OCZ,Trion 100 240GB,593,68,5109,https://ssd.userbenchmark.com/OCZ-Trion-100-240GB/Rating/3501
SSD,,Toshiba,THNSNF128GCSS 128GB,594,68,711,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,595,67.9,288,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,,SK,hynix SH920 2.5 128GB,596,67.9,282,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,,SK,hynix SH920 mSATA 256GB,597,67.9,433,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,ASX900S3-128GM-C,Adata,XPG SX900 128GB,598,67.9,2653,https://ssd.userbenchmark.com/Adata-XPG-SX900-128GB/Rating/3491
SSD,R3SL480G,AMD,Radeon R3 480GB,599,67.9,278,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,SSDSC2BW120A401,Intel,530 Series 120GB,600,67.7,5801,https://ssd.userbenchmark.com/Intel-530-Series-120GB/Rating/1934
SSD,SSDSC2CT120A3,Intel,330 Series 120GB,601,67.6,5582,https://ssd.userbenchmark.com/Intel-330-Series-120GB/Rating/1933
SSD,ASP900S3-128GM-C,Adata,Premier Pro SP900 128GB,602,67.5,1634,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP900-128GB/Rating/1930
SSD,SA400S37/480G,Kingston,A400 480GB,603,67.5,7407,https://ssd.userbenchmark.com/SpeedTest/296710/KINGSTON-SA400S37480G
SSD,,Samsung,PM851 mSATA 256GB,604,67.3,2351,https://ssd.userbenchmark.com/SpeedTest/8695/SAMSUNG-SSD-PM851-mSATA-256GB
SSD,SM2280S3/120G,Kingston,SM2280S3 SATA M.2 120GB,605,67.3,1156,https://ssd.userbenchmark.com/SpeedTest/14411/KINGSTON-SM2280S3120G
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,606,67.2,390,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,607,67.2,1473,https://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,TS256GSSD320,Transcend,SSD320 256GB,608,67.1,66,https://ssd.userbenchmark.com/SpeedTest/3357/TS256GSSD320
SSD,VTX3-25SAT3-120G,OCZ,Vertex 3 120GB,609,67.1,12590,https://ssd.userbenchmark.com/OCZ-Vertex-3-120GB/Rating/1927
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,610,67,211,https://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,CT240BX500SSD1,Crucial,BX500 240GB,611,66.9,5905,https://ssd.userbenchmark.com/SpeedTest/578496/CT240BX500SSD1
SSD,PX-128M3,Plextor,M3 128GB,612,66.8,411,https://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,CT512M4SSD2,Crucial,M4 512GB,613,66.7,1747,https://ssd.userbenchmark.com/SpeedTest/144/M4-CT512M4SSD2
SSD,,Samsung,PM830 512GB,614,66.7,306,https://ssd.userbenchmark.com/SpeedTest/2045/SAMSUNG-SSD-PM830-25--7
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,615,66.6,199,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,SD6SP1M-128G-1012,SanDisk,X110 SATA M.2 128GB,616,66.6,589,https://ssd.userbenchmark.com/SpeedTest/20731/SanDisk-SD6SP1M128G1012
SSD,CSSD-F240GBLS,Corsair,Force LS 240GB,617,66.5,1762,https://ssd.userbenchmark.com/Corsair-Force-LS-240GB/Rating/3340
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,618,66.5,386,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,ASP920SS3-128GM-C,Adata,Premier Pro SP920 128GB,619,66.4,1718,https://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,620,66.4,392,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,SKC300S37A/180G,Kingston,SSDNow KC300 180GB,621,66.3,287,https://ssd.userbenchmark.com/SpeedTest/5528/KINGSTON-SKC300S37A180G
SSD,,Geil,Zenith A3 120GB,622,66.3,50,https://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,CT480BX500SSD1,Crucial,BX500 480GB,623,66.2,2344,https://ssd.userbenchmark.com/SpeedTest/579817/CT480BX500SSD1
SSD,,Toshiba,THNSNF256GMCS 256GB,624,66.2,451,https://ssd.userbenchmark.com/SpeedTest/5493/TOSHIBA-THNSNF256GMCS
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,625,66.2,458,https://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,626,66.1,500,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,CT120M500SSD1,Crucial,M500 120GB,627,65.9,7489,https://ssd.userbenchmark.com/Crucial-M500-120GB/Rating/1888
SSD,,Liteonit,LCT-128M3S 128GB,628,65.6,946,https://ssd.userbenchmark.com/SpeedTest/4678/LITEONIT-LCT-128M3S
SSD,,Samsung,PM851 mSATA 512GB,629,65.5,534,https://ssd.userbenchmark.com/SpeedTest/8717/SAMSUNG-SSD-PM851-mSATA-512GB
SSD,,,HFS128G3AMNB-2200A 128GB,630,65.4,1005,https://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,SUV400S37/120G,Kingston,SSDNow UV400 120GB,631,65.3,33631,https://ssd.userbenchmark.com/SpeedTest/137022/KINGSTON-SUV400S37120G
SSD,MZ7PC256HAFU,Samsung,PM830 256GB,632,65.3,1000,https://ssd.userbenchmark.com/SpeedTest/5924/SAMSUNG-MZ7PC256HAFU-000H1
SSD,,PNY,SSD2SC240G5LC726B104-298 240GB,633,65.2,100,https://ssd.userbenchmark.com/SpeedTest/10419/SSD2SC240G5LC726B104-298
SSD,OCZSSDPX-1RVD0240,OCZ,RevoDrive PCIe 240GB,634,65.1,90,https://ssd.userbenchmark.com/SpeedTest/3328/OCZ-REVODRIV
SSD,MKNSSDCR120GB,Mushkin,Chronos 120GB,635,65.1,416,https://ssd.userbenchmark.com/SpeedTest/3690/MKNSSDCR120GB
SSD,TS128GSSD340,Transcend,SSD340 128GB,636,65.1,1106,https://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,,Goodram,C50 240GB,637,65,23,https://ssd.userbenchmark.com/SpeedTest/7031/GOODRAM-C50
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,638,65,733,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,SA400S37/240G,Kingston,A400 240GB,639,64.9,44814,https://ssd.userbenchmark.com/Kingston-A400-240GB/Rating/3953
SSD,SSDSC2BF240A5L,Intel,SSD Pro 2500 Series 240GB,640,64.9,698,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,640,64.9,698,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,,Intel,SS DSC2BW180A3H 180GB,641,64.8,23,https://ssd.userbenchmark.com/SpeedTest/9583/INTEL-SS-DSC2BW180A3H
SSD,SVP200S37A60G,Kingston,SSDNow V+200 Series 60GB,642,64.8,72,https://ssd.userbenchmark.com/SpeedTest/10560/KINGSTON-SVP200S37A60G
SSD,TS128GMTS400,Transcend,MTS400 M.2 128GB,643,64.8,422,https://ssd.userbenchmark.com/SpeedTest/12551/TS128GMTS400
SSD,ASU650SS-480GT-C,Adata,SU650 480GB,644,64.7,2662,https://ssd.userbenchmark.com/SpeedTest/434166/ADATA-SU650
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,645,64.6,417,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,ASU650SS-120GT-C,Adata,SU650 120GB,646,64.5,6572,https://ssd.userbenchmark.com/SpeedTest/359434/ADATA-SU650
SSD,2DP99AA#ABC,HP,S700 500GB,647,64.5,845,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB
SSD,PX-64M5M,Plextor,M5M mSATA 64GB,648,64.5,54,https://ssd.userbenchmark.com/SpeedTest/1638/PLEXTOR-PX-64M5M
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,649,64.3,284,https://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002
SSD,,,MXSSD3MDSF-120G 120GB,650,64.2,5,https://ssd.userbenchmark.com/SpeedTest/10325/MXSSD3MDSF-120G
SSD,SD5SF2-128G,SanDisk,X100 mSATA 128GB,651,64.1,119,https://ssd.userbenchmark.com/SpeedTest/7539/SanDisk-SD5SF2128G
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,652,64.1,379,https://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4
SSD,MKNSSDCR120GB-DX,Mushkin,Chronos Deluxe 120GB,653,64.1,232,https://ssd.userbenchmark.com/SpeedTest/4583/MKNSSDCR120GB-DX
SSD,PW120GS25SSDR,Patriot,Wildfire 120GB,654,64.1,176,https://ssd.userbenchmark.com/Patriot-Wildfire-120GB/Rating/2235
SSD,,Samsung,PM830 mSATA 256GB,655,64.1,3688,https://ssd.userbenchmark.com/SpeedTest/3903/SAMSUNG-SSD-PM830-mSATA-256GB
SSD,,Liteonit,LMT-128M3M 128GB,656,64.1,307,https://ssd.userbenchmark.com/SpeedTest/3187/LITEONIT-LMT-128M3M
SSD,,OCZ,AGILITY4 512GB,657,64,96,https://ssd.userbenchmark.com/SpeedTest/11959/OCZ-AGILITY4
SSD,PT240GS25SSDR,Patriot,Torch 240GB,658,63.9,32,https://ssd.userbenchmark.com/SpeedTest/18783/Patriot-Torch
SSD,,Geil,Zenith S3 120GB,659,63.5,137,https://ssd.userbenchmark.com/SpeedTest/18730/GeIL-ZENITH-S3-120GB
SSD,RVD3-FHPX4-120G,OCZ,RevoDrive 3 PCIe 120GB,660,63.4,358,https://ssd.userbenchmark.com/SpeedTest/3116/OCZ-REVODRIVE3
SSD,,Goodram,C100 120GB,661,63.4,207,https://ssd.userbenchmark.com/SpeedTest/5675/GOODRAM-C100
SSD,SSD7CS900-120-RB,PNY,CS900 120GB,662,63.3,6929,https://ssd.userbenchmark.com/SpeedTest/175702/PNY-CS900-120GB-SSD
SSD,MZ-7PC128B/WW,Samsung,830 128GB,663,63.1,16210,https://ssd.userbenchmark.com/Samsung-830-128GB/Rating/1926
SSD,,PNY,SSD2SC120GE2DA08B-T 120GB,664,63,55,https://ssd.userbenchmark.com/SpeedTest/6740/SSD2SC120GE2DA08B-T
SSD,,Apple,SM512E 500GB,665,62.8,251,https://ssd.userbenchmark.com/SpeedTest/2941/APPLE-SSD-SM512E
SSD,TRN100-25SAT3-960G,OCZ,Trion 100 960GB,666,62.8,542,https://ssd.userbenchmark.com/SpeedTest/34219/OCZ-TRION100
SSD,RVD3-FHPX4-240G,OCZ,RevoDrive 3 PCIe 240GB,667,62.7,423,https://ssd.userbenchmark.com/SpeedTest/1346/OCZ-REVODRIVE3
SSD,PP240GS25SSDR,Patriot,Pyro 240GB,668,62.7,323,https://ssd.userbenchmark.com/SpeedTest/9501/Patriot-Pyro-SSD
SSD,TRN100-25SAT3-120G,OCZ,Trion 100 120GB,669,62.6,1790,https://ssd.userbenchmark.com/SpeedTest/32000/OCZ-TRION100
SSD,,Samsung,MZ7TE128HMGR-000L1 128GB,670,62.6,1742,https://ssd.userbenchmark.com/SpeedTest/9061/SAMSUNG-MZ7TE128HMGR-000L1
SSD,SDSSDHP-064-G25,SanDisk,Ultra Plus 64GB,671,62.5,669,https://ssd.userbenchmark.com/SpeedTest/6401/SanDisk-SDSSDHP064G
SSD,SSDMCEAC180B301,Intel,525 Series mSATA 180GB,672,62.4,30,https://ssd.userbenchmark.com/SpeedTest/14110/INTEL-SSDMCEAC180B3
SSD,TRN100-25SAT3-480G,OCZ,Trion 100 480GB,673,62.4,949,https://ssd.userbenchmark.com/SpeedTest/32318/OCZ-TRION100
SSD,THNSNS128GMCP,Toshiba,THNSNS Series mSATA PCI-E 128GB ,674,62.4,422,https://ssd.userbenchmark.com/SpeedTest/3823/TOSHIBA-THNSNS128GMCP
SSD,SHFS37A/120G,HyperX,Fury 120GB,675,62.3,3256,https://ssd.userbenchmark.com/HyperX-Fury-120GB/Rating/2586
SSD,SV300S37A/240G,Kingston,SSDNow V300 240GB,676,62.3,75328,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-240GB/Rating/1817
SSD,,OCZ,VERTEX2 240GB,677,62.2,7,https://ssd.userbenchmark.com/SpeedTest/127/OCZ-VERTEX2
SSD,,Samsung,MZ7TD512HAGM-000L1 512GB,678,62.1,338,https://ssd.userbenchmark.com/SpeedTest/3479/SAMSUNG-MZ7TD512HAGM-000L1
SSD,SSDSC2BB120G4,Intel,S3500 Series 120GB,679,62,206,https://ssd.userbenchmark.com/SpeedTest/10755/INTEL-SSDSC2BB120G4
SSD,,Apple,SM256E 251GB,680,62,425,https://ssd.userbenchmark.com/SpeedTest/1438/APPLE-SSD-SM256E
SSD,,Sandisk,SD5SG2256G1052E 256GB,681,62,351,https://ssd.userbenchmark.com/SpeedTest/2816/SanDisk-SD5SG2256G1052E
SSD,,Mushkin,MKNSSDCR120GB-MX 120GB,682,61.8,129,https://ssd.userbenchmark.com/SpeedTest/1448/MKNSSDCR120GB-MX
SSD,,Adata,SX910 128GB,683,61.7,222,https://ssd.userbenchmark.com/SpeedTest/444/ADATA-SX910
SSD,SDSSDA-960G-G25,SanDisk,SSD Plus 960GB,684,61.6,755,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,SDSSDA-960G-G26,SanDisk,SSD Plus 960GB,684,61.6,755,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,,Samsung,MZ7TD256HAFV-000L7 256GB,685,61.6,2836,https://ssd.userbenchmark.com/SpeedTest/2342/SAMSUNG-MZ7TD256HAFV-000L7
SSD,,Adata,SX300 256GB,686,61.5,74,https://ssd.userbenchmark.com/SpeedTest/3900/ADATA-SX300
SSD,AS511S3-120GM-C,Adata,S511 120GB,687,61.5,362,https://ssd.userbenchmark.com/SpeedTest/4509/ADATA-SSD-S511-120GB
SSD,SD8SBAT-128G-1122,SanDisk,Z400s 128GB,688,61.4,4493,https://ssd.userbenchmark.com/SpeedTest/34216/SanDisk-SD8SBAT128G1122
SSD,,Apple,SM768E 751GB,689,61.4,105,https://ssd.userbenchmark.com/SpeedTest/4350/APPLE-SSD-SM768E
SSD,MZ-7TD120BW,Samsung,840 120GB,690,61.4,22888,https://ssd.userbenchmark.com/Samsung-840-120GB/Rating/2263
SSD,MZ7PC128HAFU,Samsung,PM830 128GB,691,61.3,4899,https://ssd.userbenchmark.com/SpeedTest/3368/SAMSUNG-MZ7PC128HAFU-000H1
SSD,PB240GS25SSDR,Patriot,Blaze 240GB,692,61.3,649,https://ssd.userbenchmark.com/SpeedTest/19971/Patriot-Blaze
SSD,TS128GSSD720,Transcend,SSD720 128GB,693,61.3,260,https://ssd.userbenchmark.com/SpeedTest/8724/TS128GSSD720
SSD,,,HFS256G3AMNB-2200A 256GB,694,61.2,862,https://ssd.userbenchmark.com/SpeedTest/4739/HFS256G3AMNB-2200A
SSD,TL100-25SAT3-240G,Toshiba,OCZ TL100 240GB,695,61.1,4085,https://ssd.userbenchmark.com/SpeedTest/182236/TOSHIBA-TL100
SSD,,Kingston,SVP100S296G 96GB,696,61,4,https://ssd.userbenchmark.com/SpeedTest/2336/KINGSTON-SVP100S296G
